ID,Intro to CS,Data structure,Software engineering,Operative systems,Algorithms,Computer organization,GPA
cs4402,85,94,61,85,94,69,79
cs4403,89,96,58,81,87,86,86
cs4404,88,86,64,82,77,72,83
cs4405,86,82,64,82,87,79,86
cs4406,76,99,75,80,94,64,91
cs4407,84,80,74,81,84,77,76
cs4408,95,85,70,82,84,64,78
cs4409,85,85,64,86,77,83,63
cs4410,92,76,68,83,85,77,92
cs4411,84,89,88,84,84,74,77
cs4412,85,77,67,85,67,84,95
cs4413,89,62,87,85,67,85,82
cs4414,88,81,61,85,74,94,88
cs4415,97,94,60,85,93,80,83
cs4416,89,88,68,80,78,66,79
cs4417,82,83,67,80,78,72,91
cs4418,98,92,68,85,92,85,88
cs4419,94,60,65,81,65,91,79
cs4420,92,89,66,87,97,82,67
cs4421,79,83,63,83,80,77,94
cs4422,83,91,63,87,87,64,79
cs4423,85,91,64,81,88,72,68
cs4424,83,95,88,88,93,66,95
cs4425,91,74,63,84,65,95,93
cs4426,83,87,66,83,87,74,62
cs4427,89,82,93,85,91,73,93
cs4428,93,88,74,86,82,76,75
cs4429,86,98,62,82,98,96,65
cs4430,83,99,63,87,99,70,68
cs4431,92,68,71,81,70,78,83
cs4432,94,99,88,82,99,65,84
cs4433,89,75,70,87,67,74,99
cs4434,87,96,67,82,98,78,92
cs4435,93,82,86,82,90,63,85
cs4436,90,100,70,82,93,67,66
cs4437,91,79,62,82,78,92,66
cs4438,89,89,62,84,88,65,76
cs4439,86,89,89,83,86,74,80
cs4440,84,88,88,87,81,92,73
cs4441,88,87,71,85,85,80,80
cs4442,99,81,88,91,85,76,89
cs4443,81,75,62,82,72,74,64
cs4444,88,81,58,82,71,77,89
cs4445,83,63,62,90,59,76,93
cs4446,91,76,66,84,84,67,88
cs4447,83,73,94,82,69,74,86
cs4448,91,70,65,83,77,77,97
cs4449,91,76,95,91,72,86,98
cs4450,89,91,57,80,96,64,74
cs4451,84,76,60,81,70,64,88
cs4452,92,88,71,86,79,66,57
cs4453,97,96,63,81,98,76,73
cs4454,88,80,62,83,86,79,81
cs4455,91,92,68,86,97,74,92
cs4456,82,87,88,81,77,75,86
cs4457,87,84,60,86,87,75,82
cs4458,88,71,72,80,62,64,94
cs4459,98,80,68,82,85,77,98
cs4460,87,84,69,85,85,77,70
cs4461,85,65,91,82,71,77,95
cs4462,85,90,53,83,90,68,72
cs4463,90,86,64,82,76,79,65
cs4464,88,78,74,86,81,75,84
cs4465,91,96,90,90,86,65,82
cs4466,92,77,62,85,84,71,67
cs4467,85,95,63,85,94,62,84
cs4468,86,90,64,81,92,74,97
cs4469,99,79,66,84,84,66,90
cs4470,91,66,93,81,73,81,96
cs4471,94,71,67,91,68,93,94
cs4472,90,80,88,81,85,81,76
cs4473,94,97,56,89,97,78,77
cs4474,88,87,63,81,95,75,82
cs4475,88,81,61,81,84,77,91
cs4476,83,84,64,83,81,74,68
cs4477,87,87,72,86,96,79,99
cs4478,100,80,84,82,75,75,81
cs4479,91,80,66,81,87,77,69
cs4480,96,85,61,80,89,76,100
cs4481,92,81,64,86,89,77,77
cs4482,93,86,66,84,89,79,76
cs4483,88,88,58,83,86,64,93
cs4484,93,82,66,84,77,64,92
cs4485,90,82,66,86,92,74,94
cs4486,92,95,97,86,92,77,75
cs4487,96,65,90,81,67,74,75
cs4488,88,93,66,90,91,78,100
cs4489,89,90,58,83,87,73,81
cs4490,87,88,67,85,86,73,70
cs4491,99,99,65,87,99,74,90
cs4492,94,91,69,80,87,88,91
cs4493,83,77,97,80,71,75,84
cs4494,93,79,62,88,73,66,91
cs4495,95,92,72,83,89,76,81
cs4496,97,93,87,84,93,78,78
cs4497,94,88,66,84,82,75,88
cs4498,92,73,59,83,82,75,84
cs4499,91,68,54,83,75,76,83
cs4500,89,78,89,90,88,65,75
cs4501,93,84,66,86,83,64,90
cs4502,90,84,60,80,80,63,77
cs4503,85,90,61,86,85,78,73
cs4504,88,75,82,82,80,73,58
cs4505,71,100,89,83,90,69,70
cs4506,87,87,69,82,95,69,76
cs4507,92,85,75,85,90,75,90
cs4508,98,79,59,81,88,65,79
cs4509,94,84,62,80,92,75,94
cs4510,89,76,67,84,70,79,82
cs4511,84,92,64,85,87,76,81
cs4512,90,96,64,86,99,67,82
cs4513,89,76,61,81,74,67,90
cs4514,89,75,85,89,70,75,74
cs4515,92,83,98,87,89,72,66
cs4516,95,80,75,81,72,75,87
cs4517,93,91,93,82,93,73,74
cs4518,90,94,64,81,97,71,99
cs4519,88,89,91,81,87,65,83
cs4520,82,79,73,83,78,76,71
cs4521,93,92,71,80,98,66,93
cs4522,90,81,64,84,89,77,72
cs4523,88,78,73,85,77,77,82
cs4524,93,94,52,86,96,80,83
cs4525,87,80,98,88,80,65,79
cs4526,99,70,82,84,78,76,75
cs4527,93,95,89,84,86,78,74
cs4528,85,70,95,80,71,74,86
cs4529,90,78,86,83,68,74,87
cs4530,85,87,67,85,82,76,84
cs4531,96,93,82,83,88,96,97
cs4532,86,81,70,82,76,82,65
cs4533,85,91,67,81,87,98,66
cs4534,93,88,72,86,98,74,65
cs4535,84,84,68,81,92,75,57
cs4536,88,95,90,81,93,85,83
cs4537,91,84,59,84,75,72,90
cs4538,89,88,69,84,92,84,99
cs4539,91,83,80,83,74,75,96
cs4540,85,93,64,85,96,79,81
cs4541,95,79,88,88,75,79,72
cs4542,88,77,66,86,85,71,93
cs4543,94,96,85,85,87,75,97
cs4544,92,71,98,87,70,81,73
cs4545,96,81,56,83,80,93,81
cs4546,87,97,65,81,97,91,74
cs4547,87,91,60,79,97,66,95
cs4548,89,74,70,85,70,77,75
cs4549,98,88,63,90,97,76,93
cs4550,76,85,63,86,93,77,83
cs4551,85,86,88,85,79,73,90
cs4552,89,70,88,83,77,64,78
cs4553,95,94,70,83,96,66,73
cs4554,86,93,65,85,100,73,74
cs4555,95,86,73,80,87,63,95
cs4556,90,91,64,87,99,75,84
cs4557,83,83,61,84,78,76,67
cs4558,82,82,65,86,72,69,85
cs4559,98,76,96,85,66,90,81
cs4560,91,73,70,87,83,66,78
cs4561,92,87,60,87,82,73,73
cs4562,90,100,62,83,100,65,85
cs4563,93,84,59,86,94,76,74
cs4564,92,75,90,83,69,75,98
cs4565,95,87,87,83,94,75,94
cs4566,89,93,65,88,91,77,87
cs4567,95,92,95,88,89,73,77
cs4568,95,85,65,81,82,78,73
cs4569,87,78,58,86,87,66,62
cs4570,91,88,66,85,84,90,85
cs4571,97,100,65,80,100,77,90
cs4572,88,79,95,83,76,73,76
cs4573,90,82,88,87,80,74,94
cs4574,86,85,61,85,84,73,97
cs4575,96,79,93,85,75,77,62
cs4576,85,73,81,86,68,90,99
cs4577,98,89,63,82,82,66,93
cs4578,89,80,61,84,81,66,68
cs4579,89,75,75,85,65,75,79
cs4580,87,81,64,82,79,78,99
cs4581,98,73,68,80,74,68,88
cs4582,85,96,74,81,96,72,98
cs4583,91,80,59,81,72,65,74
cs4584,92,94,62,82,92,65,88
cs4585,91,68,66,84,70,75,91
cs4586,90,96,62,83,90,77,89
cs4587,93,80,67,82,80,78,61
cs4588,88,81,69,88,72,73,76
cs4589,80,62,63,87,57,69,87
cs4590,89,83,61,83,89,74,75
cs4591,96,78,69,95,69,66,91
cs4592,89,71,71,81,73,68,95
cs4593,92,74,94,81,71,80,68
cs4594,92,74,66,80,64,74,90
cs4595,89,88,65,82,81,64,76
cs4596,91,99,62,90,93,78,92
cs4597,91,89,57,87,79,60,82
cs4598,78,81,70,85,84,69,88
cs4599,82,93,62,90,87,74,70
cs4600,81,96,77,85,86,76,72
cs4601,94,67,57,94,68,93,87
cs4602,95,84,87,81,76,66,60
cs4603,100,79,93,83,85,73,76
cs4604,93,76,64,87,67,84,71
cs4605,88,83,69,86,82,76,94
cs4606,83,99,84,86,99,76,89
cs4607,86,96,66,82,98,65,89
cs4608,90,79,67,81,82,77,89
cs4609,93,87,59,84,84,92,84
cs4610,88,95,60,83,99,72,100
cs4611,99,72,90,81,79,73,79
cs4612,95,97,68,89,97,70,67
cs4613,88,81,66,82,77,85,88
cs4614,93,92,63,88,89,77,89
cs4615,89,87,88,82,81,73,77
cs4616,89,83,65,83,91,75,89
cs4617,92,100,58,82,100,64,77
cs4618,94,98,80,82,98,64,84
cs4619,95,88,86,83,81,81,80
cs4620,93,85,70,82,78,76,100
cs4621,94,97,91,90,90,96,66
cs4622,85,82,98,84,92,73,62
cs4623,93,85,65,83,89,74,98
cs4624,93,79,66,88,78,77,64
cs4625,95,85,64,89,91,66,63
cs4626,89,98,64,84,95,78,83
cs4627,87,90,86,84,80,76,63
cs4628,88,76,74,84,83,76,75
cs4629,92,76,87,90,68,70,70
cs4630,88,92,58,83,93,75,59
cs4631,88,75,69,81,81,74,72
cs4632,99,78,65,85,85,77,86
cs4633,90,85,63,88,84,76,89
cs4634,95,88,65,89,89,88,80
cs4635,89,89,78,83,90,67,92
cs4636,97,85,64,87,90,74,54
cs4637,96,76,93,96,67,76,80
cs4638,90,79,59,83,83,74,98
cs4639,84,96,63,84,93,72,66
cs4640,90,94,91,85,84,65,96
cs4641,92,87,63,85,83,92,76
cs4642,97,73,63,86,69,77,78
cs4643,94,92,90,79,92,66,88
cs4644,88,92,91,81,92,75,87
cs4645,99,79,61,82,78,74,88
cs4646,84,76,62,81,78,87,78
cs4647,85,89,70,88,90,70,90
cs4648,93,80,67,83,72,79,91
cs4649,89,66,72,90,65,65,89
cs4650,93,99,78,85,89,77,87
cs4651,94,89,70,91,85,76,100
cs4652,93,99,60,88,99,63,85
cs4653,85,85,66,84,89,80,79
cs4654,91,85,71,82,87,79,85
cs4655,81,85,68,81,83,66,70
cs4656,88,76,92,90,78,78,96
cs4657,94,85,73,82,94,71,60
cs4658,96,76,57,86,85,67,57
cs4659,92,85,92,82,89,73,95
cs4660,100,94,66,88,98,68,100
cs4661,95,97,99,87,97,80,62
cs4662,89,95,90,82,91,68,93
cs4663,97,98,89,84,94,77,73
cs4664,100,64,71,82,64,74,93
cs4665,77,83,84,90,81,80,84
cs4666,85,92,67,84,99,73,51
cs4667,91,77,99,83,83,69,81
cs4668,84,90,61,84,90,66,75
cs4669,91,86,72,80,83,87,83
cs4670,94,84,96,87,76,68,60
cs4671,88,78,67,87,68,77,52
cs4672,86,96,56,82,89,74,87
cs4673,96,94,97,83,100,75,88
cs4674,90,91,61,89,88,89,94
cs4675,78,89,54,83,93,70,91
cs4676,88,93,89,80,97,66,96
cs4677,90,76,95,84,81,78,100
cs4678,88,93,95,81,87,62,70
cs4679,100,86,61,82,79,68,84
cs4680,86,92,66,90,82,74,77
cs4681,96,73,66,85,82,66,96
cs4682,92,94,61,83,88,74,81
cs4683,91,69,88,90,74,71,75
cs4684,89,85,95,83,95,77,66
cs4685,86,81,71,80,72,65,74
cs4686,89,88,76,86,86,83,73
cs4687,96,92,64,81,96,71,91
cs4688,86,97,63,89,90,76,63
cs4689,88,87,87,85,84,71,85
cs4690,90,82,79,84,80,67,77
cs4691,99,92,69,85,92,79,80
cs4692,87,87,58,80,79,77,94
cs4693,88,89,69,88,91,66,84
cs4694,90,84,86,86,86,88,87
cs4695,96,74,64,84,82,68,91
cs4696,92,96,66,81,91,87,60
cs4697,92,89,88,84,98,78,93
cs4698,96,85,63,83,75,79,83
cs4699,90,78,75,83,74,69,82
cs4700,96,94,67,83,94,74,82
cs4701,97,87,63,80,84,77,63
cs4702,94,77,70,82,87,87,81
cs4703,95,79,78,82,79,73,84
cs4704,91,82,69,83,75,76,84
cs4705,96,81,61,81,82,75,84
cs4706,94,83,86,87,91,80,99
cs4707,90,95,68,80,85,79,95
cs4708,86,81,94,81,90,73,85
cs4709,92,88,61,85,86,71,66
cs4710,92,82,85,85,90,81,90
cs4711,94,77,70,88,72,61,74
cs4712,99,96,72,84,96,71,74
cs4713,91,90,61,83,85,76,92
cs4714,94,80,96,85,77,73,90
cs4715,73,87,66,86,77,92,92
cs4716,93,87,71,82,95,78,69
cs4717,85,92,67,82,91,73,79
cs4718,86,89,63,85,79,73,76
cs4719,88,79,56,83,77,66,85
cs4720,78,84,68,81,77,75,93
cs4721,99,87,61,82,78,78,92
cs4722,93,77,85,81,75,64,84
cs4723,91,76,63,81,82,76,91
cs4724,83,88,92,82,98,78,85
cs4725,90,81,69,86,86,66,98
cs4726,94,90,59,80,99,79,82
cs4727,100,92,60,82,82,63,90
cs4728,91,94,66,83,86,64,73
cs4729,94,96,63,85,96,65,69
cs4730,90,92,87,82,92,78,72
cs4731,87,95,70,87,98,74,92
cs4732,85,79,69,82,73,81,95
cs4733,100,85,66,86,77,79,96
cs4734,94,75,63,81,82,76,84
cs4735,86,75,97,81,68,79,91
cs4736,86,90,57,81,85,73,70
cs4737,86,73,63,81,67,67,80
cs4738,86,85,81,90,89,63,66
cs4739,88,81,93,83,84,73,99
cs4740,97,91,56,85,83,72,52
cs4741,89,71,93,80,64,66,95
cs4742,97,94,65,85,86,78,81
cs4743,86,96,70,87,93,71,89
cs4744,93,85,88,85,75,97,65
cs4745,95,93,68,81,93,78,80
cs4746,94,82,67,81,87,79,78
cs4747,94,92,60,83,92,63,76
cs4748,89,79,67,82,85,87,82
cs4749,83,76,82,83,66,72,91
cs4750,82,93,65,86,86,66,91
cs4751,96,82,65,85,91,67,77
cs4752,96,71,66,83,63,72,80
cs4753,98,73,55,85,66,65,83
cs4754,90,86,74,83,79,78,83
cs4755,92,85,68,86,82,63,77
cs4756,86,87,97,81,91,85,75
cs4757,91,70,70,80,73,71,79
cs4758,85,84,90,85,84,64,93
cs4759,95,97,91,84,100,72,81
cs4760,92,79,64,81,73,65,75
cs4761,84,89,61,83,98,65,89
cs4762,96,98,64,81,98,76,85
cs4763,92,93,89,80,86,80,78
cs4764,90,100,61,88,97,70,90
cs4765,91,78,90,80,69,65,79
cs4766,94,83,65,83,82,71,76
cs4767,90,89,67,84,93,78,75
cs4768,88,84,66,89,79,74,84
cs4769,83,93,63,84,87,87,94
cs4770,88,75,68,86,75,75,91
cs4771,97,90,90,83,96,72,70
cs4772,88,75,96,83,82,76,72
cs4773,85,67,63,80,69,65,62
cs4774,96,100,73,86,100,65,74
cs4775,84,85,65,88,80,76,78
cs4776,87,93,72,82,100,74,71
cs4777,90,79,66,85,83,64,81
cs4778,94,88,63,82,98,79,91
cs4779,86,81,73,83,79,72,100
cs4780,87,98,86,85,100,85,95
cs4781,95,89,66,84,89,70,95
cs4782,88,85,89,82,86,81,82
cs4783,95,82,66,88,90,79,88
cs4784,89,77,60,79,68,74,73
cs4785,96,85,92,80,75,73,75
cs4786,90,83,61,83,85,73,95
cs4787,85,79,64,82,73,65,73
cs4788,92,98,76,87,100,79,74
cs4789,88,81,66,85,88,63,65
cs4790,85,100,87,86,90,73,65
cs4791,90,87,67,89,86,68,73
cs4792,87,84,83,83,90,77,93
cs4793,89,99,63,83,100,67,70
cs4794,90,96,64,84,96,69,80
cs4795,93,82,91,86,79,66,71
cs4796,87,94,65,91,88,74,100
cs4797,95,90,69,90,91,74,72
cs4798,92,81,64,80,77,83,95
cs4799,91,89,64,82,96,75,72
cs4800,97,81,65,81,90,66,92
cs4801,86,91,68,81,86,76,69
cs4802,90,93,62,90,88,75,63
cs4803,95,69,92,79,63,62,82
cs4804,97,92,66,85,95,78,96
cs4805,86,96,64,86,96,81,91
cs4806,89,87,83,80,96,91,84
cs4807,85,93,70,85,93,65,65
cs4808,85,97,72,87,88,76,95
cs4809,83,72,85,82,80,88,77
cs4810,85,90,62,80,84,66,72
cs4811,86,80,73,88,85,74,85
cs4812,86,80,64,81,78,63,66
cs4813,82,87,99,84,90,75,74
cs4814,90,79,94,83,69,73,89
cs4815,80,92,86,86,87,66,74
cs4816,95,82,57,81,92,73,84
cs4817,90,88,68,84,88,78,68
cs4818,95,77,57,81,69,66,88
cs4819,92,87,66,83,94,77,75
cs4820,89,96,66,83,87,74,80
cs4821,91,100,63,89,100,77,68
cs4822,97,72,70,87,68,79,98
cs4823,90,88,85,83,82,75,87
cs4824,90,98,89,84,98,72,92
cs4825,92,81,89,83,78,64,73
cs4826,95,85,92,83,91,75,79
cs4827,91,96,69,83,96,74,86
cs4828,87,77,63,87,79,63,91
cs4829,92,87,68,83,85,70,83
cs4830,93,84,65,83,76,98,80
cs4831,83,78,60,83,72,90,76
cs4832,91,85,60,86,76,71,80
cs4833,92,85,96,83,85,67,75
cs4834,95,70,95,92,73,65,71
cs4835,94,94,59,81,100,78,77
cs4836,84,90,82,85,97,82,88
cs4837,93,84,70,82,93,78,69
cs4838,87,68,65,81,60,77,71
cs4839,76,90,67,81,84,77,76
cs4840,98,87,63,82,94,78,86
cs4841,91,90,64,82,98,72,79
cs4842,86,87,88,88,85,68,85
cs4843,92,70,66,83,64,76,77
cs4844,93,84,88,88,93,64,84
cs4845,91,77,61,82,85,59,72
cs4846,85,83,85,84,87,77,74
cs4847,92,94,55,87,94,77,94
cs4848,87,84,67,88,87,73,97
cs4849,87,99,94,85,99,70,67
cs4850,87,86,95,82,89,75,81
cs4851,88,97,87,81,94,74,76
cs4852,88,89,59,85,80,63,90
cs4853,85,84,92,86,87,82,75
cs4854,85,85,70,84,77,62,66
cs4855,81,82,70,85,82,71,72
cs4856,87,85,63,83,87,87,86
cs4857,88,79,66,81,88,78,58
cs4858,81,93,63,86,94,67,86
cs4859,88,85,72,83,75,73,79
cs4860,87,87,68,87,94,76,64
cs4861,100,78,66,84,80,74,93
cs4862,92,64,65,83,56,64,96
cs4863,92,70,68,83,61,64,67
cs4864,86,80,73,86,81,98,82
cs4865,87,81,61,83,71,72,76
cs4866,94,71,99,83,73,65,73
cs4867,86,70,93,92,74,63,58
cs4868,87,73,82,83,82,64,69
cs4869,89,67,69,81,69,75,87
cs4870,93,81,65,81,79,82,74
cs4871,90,81,92,81,87,81,88
cs4872,92,81,64,88,72,74,80
cs4873,87,79,81,86,80,67,76
cs4874,95,93,68,83,88,83,74
cs4875,91,88,66,83,86,67,92
cs4876,91,78,84,82,68,77,69
cs4877,90,89,90,90,90,77,83
cs4878,90,73,63,80,80,74,87
cs4879,86,80,62,86,79,79,85
cs4880,86,73,65,89,74,96,94
cs4881,94,77,87,81,76,77,61
cs4882,87,95,66,88,95,77,93
cs4883,95,78,65,88,74,64,62
cs4884,90,70,86,80,68,68,79
cs4885,92,93,66,83,92,74,84
cs4886,87,84,62,82,79,79,72
cs4887,89,83,63,80,90,72,75
cs4888,95,98,50,81,88,77,60
cs4889,91,95,72,86,95,63,94
cs4890,92,75,93,80,78,89,98
cs4891,99,94,70,83,84,68,75
cs4892,94,79,71,80,87,73,72
cs4893,89,88,80,83,97,76,77
cs4894,93,93,92,80,93,71,82
cs4895,92,84,93,85,76,68,98
cs4896,93,87,93,88,92,72,51
cs4897,84,89,64,82,87,79,75
cs4898,81,73,96,86,71,79,52
cs4899,93,100,90,89,100,63,82
cs4900,93,93,58,86,95,76,91
cs4901,90,84,73,82,83,75,55
cs4902,86,77,91,86,74,77,79
cs4903,94,84,64,83,87,75,87
cs4904,85,82,59,81,83,65,76
cs4905,88,86,80,85,81,63,88
cs4906,93,72,62,86,65,73,87
cs4907,91,81,85,82,82,75,98
cs4908,88,84,69,83,85,62,73
cs4909,88,72,64,83,67,90,90
cs4910,95,75,66,85,79,73,81
cs4911,92,86,72,80,76,82,88
cs4912,93,89,70,80,88,80,99
cs4913,93,83,90,84,85,77,80
cs4914,97,89,82,82,97,73,86
cs4915,84,82,64,80,73,65,88
cs4916,84,68,88,85,69,68,73
cs4917,88,86,62,83,91,76,91
cs4918,88,86,65,81,89,79,75
cs4919,97,99,59,82,89,76,97
cs4920,93,80,71,82,90,76,88
cs4921,90,79,71,82,89,64,85
cs4922,92,83,57,83,87,79,94
cs4923,85,80,66,80,70,73,83
cs4924,86,77,89,81,80,75,95
cs4925,88,78,67,81,71,75,83
cs4926,98,92,68,81,93,80,79
cs4927,94,86,66,89,83,66,87
cs4928,86,83,61,81,79,72,83
cs4929,86,83,88,83,76,77,67
cs4930,90,92,66,87,100,95,86
cs4931,91,90,95,85,100,80,86
cs4932,92,80,84,85,78,82,98
cs4933,91,97,64,87,97,97,85
cs4934,94,94,93,87,95,79,90
cs4935,92,84,69,85,93,70,60
cs4936,96,81,94,83,84,84,81
cs4937,89,90,72,82,83,67,88
cs4938,82,92,93,81,92,77,83
cs4939,92,88,73,80,92,62,75
cs4940,80,96,87,81,87,64,65
cs4941,98,96,63,83,94,81,88
cs4942,93,82,58,87,92,63,72
cs4943,83,81,69,90,73,79,79
cs4944,84,84,57,81,75,75,93
cs4945,99,92,56,82,93,89,96
cs4946,96,74,66,84,69,75,85
cs4947,100,72,85,80,72,67,78
cs4948,92,77,86,80,86,67,92
cs4949,93,85,63,85,76,75,89
cs4950,88,82,66,83,81,77,88
cs4951,98,83,81,85,90,74,98
cs4952,96,98,57,84,98,79,71
cs4953,85,69,90,85,78,76,79
cs4954,89,86,77,84,87,81,84
cs4955,91,61,65,85,58,72,90
cs4956,90,77,62,83,71,71,96
cs4957,98,79,86,88,75,74,75
cs4958,88,82,85,83,90,74,96
cs4959,92,79,58,81,89,73,97
cs4960,85,79,62,84,80,70,70
cs4961,82,87,62,85,85,76,92
cs4962,82,76,62,83,76,68,58
cs4963,92,90,62,82,80,94,98
cs4964,96,82,91,81,83,75,72
cs4965,86,85,85,89,78,72,77
cs4966,86,91,76,80,93,90,90
cs4967,87,99,85,82,91,77,86
cs4968,91,84,90,86,85,82,89
cs4969,97,85,65,88,95,72,78
cs4970,90,74,75,83,81,72,87
cs4971,95,76,92,81,76,79,72
cs4972,90,88,69,95,84,83,70
cs4973,95,82,67,82,88,73,78
cs4974,82,87,70,83,92,72,72
cs4975,87,79,67,81,76,65,61
cs4976,89,73,65,86,66,72,82
cs4977,91,73,66,84,80,70,73
cs4978,84,94,67,83,91,72,80
cs4979,86,76,92,84,68,78,80
cs4980,87,92,68,82,85,79,67
cs4981,98,83,64,83,82,65,71
cs4982,92,87,66,82,92,65,63
cs4983,81,79,60,90,75,75,60
cs4984,90,91,68,82,89,92,72
cs4985,96,96,59,86,87,70,98
cs4986,92,75,66,87,82,89,91
cs4987,97,84,88,93,94,74,65
cs4988,92,76,89,86,85,82,94
cs4989,83,85,67,81,87,77,85
cs4990,88,71,66,84,73,90,79
cs4991,90,95,69,79,90,79,73
cs4992,91,84,71,87,76,73,96
cs4993,92,80,73,81,87,74,66
cs4994,89,97,89,81,99,65,87
cs4995,92,97,70,84,89,75,79
cs4996,82,93,60,88,91,74,97
cs4997,92,82,62,82,88,78,73
cs4998,96,94,74,87,94,70,57
cs4999,85,80,64,82,78,66,88
